bucket,time_end,files_combined,bytes_combined
2800,28010.0,252.000000,2480996163.0
2801,28020.0,149.000000,944943902.0
2802,28030.0,310.000000,5841196940.0
2803,28040.0,112.000000,1020839801.0
2804,28050.0,159.000000,2276236957.0
2805,28060.0,165.000000,774810183.0
2806,28070.0,209.000000,11617513211.0
2807,28080.0,159.000000,5361450601.0
2808,28090.0,192.000000,4447962417.0
2809,28100.0,234.000000,2160981564.0
2810,28110.0,155.000000,938176895.0
2811,28120.0,177.000000,1492942123.0
2812,28130.0,174.000000,1702143286.0
2813,28140.0,200.000000,1729892310.0
2814,28150.0,151.000000,1084094663.0
2815,28160.0,199.000000,1346551634.0
2816,28170.0,148.000000,1239958743.0
2817,28180.0,143.000000,990491106.0
2818,28190.0,158.000000,1657006569.0
2819,28200.0,119.000000,810635255.0
2820,28210.0,72.000000,371069084.0
2821,28220.0,133.000000,949928073.0
2822,28230.0,77.000000,317176452.0
2823,28240.0,119.000000,633721043.0
2824,28250.0,151.000000,1736921552.0
2825,28260.0,100.000000,656916532.0
2826,28270.0,96.000000,447535180.0
2827,28280.0,44.000000,300792007.0
2828,28290.0,98.000000,730486243.0
2829,28300.0,150.000000,1609792481.0
2830,28310.0,172.000000,926066671.0
2831,28320.0,173.000000,1018249747.0
2832,28330.0,138.000000,1221638747.0
2833,28340.0,83.000000,327442127.0
2834,28350.0,63.000000,1382157378.0
2835,28360.0,40.000000,145947367.0
2836,28370.0,159.000000,1018329068.0
2837,28380.0,191.000000,7114701229.0
2838,28390.0,289.000000,3029157808.0
2839,28400.0,400.000000,3162371979.0
2840,28410.0,277.000000,11380889165.0
2841,28420.0,229.000000,16940359512.0
2842,28430.0,238.000000,6042066023.0
2843,28440.0,177.000000,2796099124.0
2844,28450.0,153.000000,1193293758.0
2845,28460.0,154.000000,1961929922.0
2846,28470.0,174.000000,2844203440.0
2847,28480.0,114.000000,4007375059.0
2848,28490.0,60.000000,1336841834.0
2849,28500.0,82.000000,2531554343.0
2850,28510.0,62.000000,2645260019.0
2851,28520.0,8.000000,596342487.0
2852,28530.0,36.000000,2002624222.0
2853,28540.0,12.000000,610964663.0
2854,28550.0,13.000000,1175686050.0
2855,28560.0,15.000000,245411035.0
2856,28570.0,48.000000,633651890.0
2857,28580.0,72.000000,1911911596.0
2858,28590.0,13.000000,630569324.0
2859,28600.0,32.000000,930453547.0
2860,28610.0,16.000000,336285018.0
2861,28620.0,50.000000,1324844096.0
2862,28630.0,56.000000,2261784511.0
2863,28640.0,88.000000,3539592990.0
2864,28650.0,106.000000,3678944210.0
2865,28660.0,104.000000,2971522298.0
2866,28670.0,47.000000,284612674.0
2867,28680.0,104.000000,5041566147.0
2868,28690.0,90.000000,4822413662.0
2869,28700.0,54.000000,2276461147.0
2870,28710.0,37.000000,1366328605.0
2871,28720.0,59.000000,2203216601.0
2872,28730.0,28.000000,1614049730.0
2873,28740.0,37.000000,628444152.0
2874,28750.0,31.000000,1165325143.0
2875,28760.0,85.000000,3092523526.0
2876,28770.0,32.000000,1827478079.0
2877,28780.0,59.000000,1872913114.0
2878,28790.0,34.000000,302107454.0
2879,28800.0,107.000000,5455478039.0
2880,28810.0,118.000000,5906232547.0
2881,28820.0,40.000000,1642079271.0
2882,28830.0,41.000000,1886201864.0
2883,28840.0,70.000000,2180042796.0
2884,28850.0,117.000000,4324418822.0
2885,28860.0,107.000000,2196606636.0
2886,28870.0,75.000000,3210443668.0
2887,28880.0,46.000000,2569144711.0
2888,28890.0,53.000000,1478347815.0
2889,28900.0,62.000000,2529276898.0
2890,28910.0,52.000000,799806023.0
2891,28920.0,61.000000,2921958606.0
2892,28930.0,41.000000,1212835930.0
2893,28940.0,48.000000,860864458.0
2894,28950.0,36.000000,2718320490.0
2895,28960.0,33.000000,1147032496.0
2896,28970.0,104.000000,5473752307.0
2897,28980.0,50.000000,2095195883.0
2898,28990.0,30.000000,1305622462.0
2899,29000.0,28.000000,273813782.0
2900,29010.0,50.000000,847052061.0
2901,29020.0,98.000000,4066102467.0
2902,29030.0,35.000000,20207585.0
2903,29040.0,74.000000,2853940042.0
2904,29050.0,115.000000,4384466806.0
2905,29060.0,108.000000,2301383679.0
2906,29070.0,97.000000,2097253772.0
2907,29080.0,61.000000,2842983488.0
2908,29090.0,106.000000,1657042007.0
2909,29100.0,64.000000,1098832958.0
2910,29110.0,45.000000,1961478531.0
2911,29120.0,77.000000,1188306675.0
2912,29130.0,139.000000,2937817738.0
2913,29140.0,62.000000,2225725076.0
2914,29150.0,152.000000,2526656415.0
2915,29160.0,122.000000,351448226.0
2916,29170.0,90.000000,3314844785.0
2917,29180.0,109.000000,4853630926.0
2918,29190.0,118.000000,4056461760.0
2919,29200.0,76.000000,2455911105.0
2920,29210.0,156.000000,5093502287.0
2921,29220.0,373.000000,10239217256.0
2922,29230.0,191.000000,2829584944.0
2923,29240.0,123.000000,2396039139.0
2924,29250.0,200.000000,5094352942.0
2925,29260.0,45.000000,597504408.0
2926,29270.0,58.000000,3131533352.0
2927,29280.0,147.000000,4810474248.0
2928,29290.0,90.000000,1895067073.0
2929,29300.0,82.000000,1010166985.0
2930,29310.0,174.000000,3729421427.0
2931,29320.0,182.000000,4033285274.0
2932,29330.0,157.000000,3334716359.0
2933,29340.0,178.000000,5926257239.0
2934,29350.0,158.000000,7049128048.0
2935,29360.0,88.000000,2582737355.0
2936,29370.0,153.000000,2135275803.0
2937,29380.0,217.000000,5647627889.0
2938,29390.0,271.000000,5376827674.0
2939,29400.0,295.000000,8160133816.0
2940,29410.0,89.000000,2037984059.0
2941,29420.0,52.000000,2615768490.0
2942,29430.0,38.000000,1822546390.0
2943,29440.0,157.000000,5163793038.0
2944,29450.0,43.000000,1028184590.0
2945,29460.0,108.000000,2317474323.0
2946,29470.0,117.000000,3469300976.0
2947,29480.0,106.000000,5464466696.0
2948,29490.0,152.000000,9045721646.0
2949,29500.0,101.000000,3949799803.0
2950,29510.0,77.000000,4478152794.0
2951,29520.0,119.000000,6417784006.0
2952,29530.0,104.000000,10148262475.0
2953,29540.0,101.000000,6055104433.0
2954,29550.0,159.000000,4424818035.0
2955,29560.0,115.000000,2808679009.0
2956,29570.0,43.000000,13205397.0
2957,29580.0,103.000000,5225518755.0
2958,29590.0,174.000000,13908300818.0
2959,29600.0,161.000000,5726357188.0
2960,29610.0,61.000000,5808097459.0
2961,29620.0,126.000000,8967346156.0
2962,29630.0,62.000000,8996663232.0
2963,29640.0,101.000000,7249199949.0
2964,29650.0,126.000000,5313404113.0
2965,29660.0,145.000000,6040393775.0
2966,29670.0,157.000000,6145172036.0
2967,29680.0,119.000000,3163883109.0
2968,29690.0,29.000000,1289141757.0
2969,29700.0,142.000000,11275633745.0
2970,29710.0,227.000000,15318250661.0
2971,29720.0,139.000000,8060979317.0
2972,29730.0,101.000000,5316711765.0
2973,29740.0,143.000000,2474792472.0
2974,29750.0,105.000000,2232355573.0
2975,29760.0,206.000000,6973693111.0
2976,29770.0,153.000000,6352758892.0
2977,29780.0,110.000000,3032135095.0
2978,29790.0,112.000000,4727099241.0
2979,29800.0,40.000000,942796601.0
2980,29810.0,144.000000,12657451863.0
2981,29820.0,104.000000,8504199938.0
2982,29830.0,166.000000,15904174994.0
2983,29840.0,147.000000,10361856200.0
2984,29850.0,162.000000,3065139040.0
2985,29860.0,131.000000,4096773590.0
2986,29870.0,103.000000,8426545343.0
2987,29880.0,147.000000,5037895007.0
2988,29890.0,303.000000,8087944483.0
2989,29900.0,92.000000,1491644137.0
2990,29910.0,74.000000,1088560818.0
2991,29920.0,52.000000,887225778.0
2992,29930.0,191.000000,2392839472.0
2993,29940.0,140.000000,11418280329.0
2994,29950.0,119.000000,1829298881.0
2995,29960.0,168.000000,6393941163.0
2996,29970.0,103.000000,4059008085.0
2997,29980.0,46.000000,437492949.0
2998,29990.0,118.000000,1975306128.0
2999,30000.0,111.000000,5606936678.0
3000,30010.0,83.000000,3531740638.0
3001,30020.0,162.000000,5560057717.0
3002,30030.0,80.000000,3506441228.0
3003,30040.0,119.000000,8913310801.0
3004,30050.0,217.000000,9125040522.0
3005,30060.0,255.000000,7267353999.0
3006,30070.0,131.000000,2494026671.0
3007,30080.0,115.000000,3158602005.0
3008,30090.0,129.000000,4533990468.0
3009,30100.0,122.000000,3011061958.0
3010,30110.0,39.000000,566287210.0
3011,30120.0,96.000000,2616455077.0
3012,30130.0,94.000000,2247129211.0
3013,30140.0,47.500000,1713877410.0
3014,30150.0,74.500000,1557654593.0
3015,30160.0,99.000000,3146909359.0
3016,30170.0,82.000000,3016567947.0
3017,30180.0,183.000000,5022978087.0
3018,30190.0,169.000000,3999267905.0
3019,30200.0,193.000000,7046406291.0
3020,30210.0,215.000000,8081907453.0
3021,30220.0,221.000000,9017088802.0
3022,30230.0,224.000000,7984211651.0
3023,30240.0,105.000000,3151022060.0
3024,30250.0,131.000000,5352405101.0
3025,30260.0,114.000000,2383829384.0
3026,30270.0,84.000000,2092624414.0
3027,30280.0,69.000000,2927471903.0
3028,30290.0,37.000000,1922923947.0
3029,30300.0,32.000000,924828101.0
3030,30310.0,11.000000,172406144.0
3031,30320.0,35.000000,642714643.0
3032,30330.0,28.000000,848790948.0
3033,30340.0,24.000000,895839118.0
3034,30350.0,96.000000,5267815408.0
3035,30360.0,207.000000,7755096245.0
3036,30370.0,170.000000,6861822143.0
3037,30380.0,186.000000,7371022260.0
3038,30390.0,185.000000,9230554449.0
3039,30400.0,167.000000,6412123213.0
3040,30410.0,143.000000,5549072713.0
3041,30420.0,56.000000,1751118731.0
3042,30430.0,82.000000,1260142728.0
3043,30440.0,80.000000,2716217940.0
3044,30450.0,59.000000,554793064.0
3045,30460.0,89.000000,1910002580.0
3046,30470.0,63.000000,1437197542.0
3047,30480.0,54.000000,2559568356.0
3048,30490.0,64.000000,4353466498.0
3049,30500.0,57.000000,2557838049.0
3050,30510.0,81.000000,2640537270.0
3051,30520.0,64.000000,2673150209.0
3052,30530.0,46.000000,1265747309.0
3053,30540.0,87.000000,6262979860.0
3054,30550.0,54.000000,1630599868.0
3055,30560.0,97.000000,2044642298.0
3056,30570.0,81.000000,852712130.0
3057,30580.0,46.000000,1143982012.0
3058,30590.0,66.000000,570846687.0
3059,30600.0,71.000000,8637590.0
3060,30610.0,66.000000,289758248.0
3061,30620.0,56.000000,2113089373.0
3062,30630.0,55.000000,2220814679.0
3063,30640.0,91.000000,885369415.0
3064,30650.0,275.000000,7756515529.0
3065,30660.0,232.000000,3554871932.0
3066,30670.0,91.000000,1712956550.0
3067,30680.0,123.000000,2054369352.0
3068,30690.0,128.000000,1776024655.0
3069,30700.0,159.000000,2567337366.0
3070,30710.0,67.000000,1465971045.0
3071,30720.0,99.000000,1639225328.0
3072,30730.0,99.000000,1050242230.0
3073,30740.0,104.000000,1806850625.0
3074,30750.0,192.000000,4964443586.0
3075,30760.0,97.000000,1304580868.0
3076,30770.0,124.000000,1514040645.0
3077,30780.0,206.000000,11067444198.0
3078,30790.0,248.000000,5986256814.0
3079,30800.0,380.000000,14540557271.0
3080,30810.0,148.000000,6375358631.0
3081,30820.0,172.000000,6125123914.0
3082,30830.0,125.000000,5277419268.0
3083,30840.0,86.000000,1453210335.0
3084,30850.0,99.000000,581206251.0
3085,30860.0,138.000000,1879354607.0
3086,30870.0,197.000000,10540494335.0
3087,30880.0,196.000000,3672821284.0
3088,30890.0,192.000000,19951507928.0
3089,30900.0,119.000000,4209402798.0
3090,30910.0,143.000000,8579310311.0
3091,30920.0,165.000000,7360297035.0
3092,30930.0,171.000000,10398568870.0
3093,30940.0,191.000000,7700299551.0
3094,30950.0,187.000000,8125690456.0
3095,30960.0,193.000000,6086025335.0
3096,30970.0,194.000000,16593619703.0
3097,30980.0,163.000000,13473252928.0
3098,30990.0,88.000000,7192269444.0
3099,31000.0,56.000000,5562119814.0
3100,31010.0,90.000000,2554796640.0
3101,31020.0,157.000000,14263776051.0
3102,31030.0,141.000000,3739720212.0
3103,31040.0,141.000000,5487900647.0
3104,31050.0,82.000000,14425162381.0
3105,31060.0,78.000000,20404314068.0
3106,31070.0,99.000000,8555560976.0
3107,31080.0,76.000000,7139307601.0
3108,31090.0,84.000000,4435094849.0
3109,31100.0,87.000000,1300845612.0
3110,31110.0,199.000000,6797900994.0
3111,31120.0,210.000000,13061420775.0
3112,31130.0,114.000000,3100919486.0
3113,31140.0,104.000000,4456813743.0
3114,31150.0,128.000000,7960655820.0
3115,31160.0,143.000000,9945416649.0
3116,31170.0,128.000000,9609517420.0
3117,31180.0,96.000000,4471502454.0
3118,31190.0,190.000000,12745260574.0
3119,31200.0,62.000000,2179507687.0
3120,31210.0,55.000000,1600336796.0
3121,31220.0,38.000000,3300923216.0
3122,31230.0,23.000000,1115886654.0
3123,31240.0,43.000000,8598063.0
3124,31250.0,135.000000,10361136934.0
3125,31260.0,152.000000,6661388696.0
3126,31270.0,197.000000,9173176391.0
3127,31280.0,208.000000,6751470262.0
3128,31290.0,179.000000,11592593387.0
3129,31300.0,169.000000,9536785927.0
3130,31310.0,322.000000,10730560229.0
3131,31320.0,174.000000,9148143052.0
3132,31330.0,70.000000,4114777947.0
3133,31340.0,60.000000,3450608007.0
3134,31350.0,78.000000,1738620104.0
3135,31360.0,54.000000,1873224993.0
3136,31370.0,125.000000,4852234261.0
3137,31380.0,136.000000,4541268029.0
3138,31390.0,147.000000,9276949099.0
3139,31400.0,120.000000,5646776256.0
3140,31410.0,193.000000,7597162128.0
3141,31420.0,130.000000,5113813757.0
3142,31430.0,50.000000,940658548.0
3143,31440.0,104.000000,847379257.0
3144,31450.0,69.000000,786054602.0
3145,31460.0,77.000000,7103509261.0
3146,31470.0,43.000000,5148747479.0
3147,31480.0,102.000000,5266470942.0
3148,31490.0,73.000000,5349292901.0
3149,31500.0,37.000000,467587629.0
3150,31510.0,129.000000,3157285429.0
3151,31520.0,45.000000,2366969797.0
3152,31530.0,78.000000,2200027870.0
3153,31540.0,80.000000,7072700356.0
3154,31550.0,87.000000,4722116825.0
3155,31560.0,83.000000,1884349276.0
3156,31570.0,148.000000,12533775480.0
3157,31580.0,162.000000,23402364672.0
3158,31590.0,133.000000,13311902757.0
3159,31600.0,149.000000,9577741692.0
3160,31610.0,114.000000,6618009031.0
3161,31620.0,135.000000,5813992061.0
3162,31630.0,69.000000,7176718848.0
3163,31640.0,65.000000,3788578159.0
3164,31650.0,105.000000,6587074716.0
3165,31660.0,158.000000,15207098354.0
3166,31670.0,126.000000,11206919811.0
3167,31680.0,175.000000,12564620875.0
3168,31690.0,106.000000,9413508008.0
3169,31700.0,124.000000,7171284992.0
3170,31710.0,149.000000,5071963359.0
3171,31720.0,129.000000,7775395140.0
3172,31730.0,166.000000,6377174205.0
3173,31740.0,102.000000,5704621420.0
3174,31750.0,65.000000,1172446549.0
3175,31760.0,168.000000,9392764880.0
3176,31770.0,92.000000,2161805850.0
3177,31780.0,122.000000,7514113696.0
3178,31790.0,178.000000,2899384547.0
3179,31800.0,199.000000,5697004229.0
3180,31810.0,95.000000,1676433369.0
3181,31820.0,83.000000,3257719162.0
3182,31830.0,142.000000,3811245845.0
3183,31840.0,341.000000,7881162735.0
3184,31850.0,205.000000,12092994877.0
3185,31860.0,115.000000,3020332274.0
3186,31870.0,123.000000,1895492796.0
3187,31880.0,150.000000,3628350477.0
3188,31890.0,156.000000,5074165696.0
3189,31900.0,144.000000,9271979655.0
3190,31910.0,139.000000,1624108661.0
3191,31920.0,128.000000,1136125237.0
3192,31930.0,194.000000,2271693543.0
3193,31940.0,360.000000,7556150834.0
3194,31950.0,241.000000,8429450141.0
3195,31960.0,49.000000,423945577.0
3196,31970.0,42.000000,940177973.0
3197,31980.0,149.000000,2760283763.0
3198,31990.0,114.000000,680176263.0
3199,32000.0,111.000000,2704043570.0
3200,32010.0,73.000000,1948065999.0
3201,32020.0,96.000000,311126871.0
3202,32030.0,70.000000,361262837.0
3203,32040.0,65.000000,183993897.0
3204,32050.0,54.000000,149512313.0
3205,32060.0,74.000000,1672417231.0
3206,32070.0,42.000000,218178315.0
3207,32080.0,93.000000,3164160953.0
3208,32090.0,37.000000,997385829.0
3209,32100.0,67.000000,1467725147.0
3210,32110.0,47.000000,542073759.0
3211,32120.0,62.000000,485767903.0
3212,32130.0,87.000000,1791924199.0
3213,32140.0,58.000000,732987387.0
3214,32150.0,81.000000,801636780.0
3215,32160.0,51.000000,1097649360.0
3216,32170.0,74.000000,1063424079.0
3217,32180.0,47.000000,3222616.0
3218,32190.0,49.000000,12050769275.0
3219,32200.0,38.000000,3216766441.0
3220,32210.0,61.000000,570789881.0
3221,32220.0,46.000000,1090848393.0
3222,32230.0,103.000000,1815441259.0
3223,32240.0,62.000000,1743441809.0
3224,32250.0,23.000000,385997526.0
3225,32260.0,30.000000,460794344.0
3226,32270.0,22.000000,806193368.0
3227,32280.0,79.000000,2644851577.0
3228,32290.0,26.000000,2736109632.0
3229,32300.0,25.000000,722085247.0
3230,32310.0,20.000000,347696645.0
3231,32320.0,92.000000,2131568887.0
3232,32330.0,30.000000,781482274.0
3233,32340.0,19.000000,1067243269.0
3234,32350.0,67.000000,1711161045.0
3235,32360.0,77.000000,2902618755.0
3236,32370.0,26.000000,2357764092.0
3237,32380.0,11.000000,108517111.0
3238,32390.0,46.000000,1021522424.0
3239,32400.0,23.000000,650827046.0
3240,32410.0,65.000000,572477439.0
3241,32420.0,43.000000,949738279.0
3242,32430.0,119.000000,3868956208.0
3243,32440.0,75.000000,2932212652.0
3244,32450.0,96.000000,1650443512.0
3245,32460.0,44.000000,327112914.0
3246,32470.0,41.000000,494141522.0
3247,32480.0,25.000000,107499471.0
3248,32490.0,67.000000,352023498.0
3249,32500.0,106.000000,2105887111.0
3250,32510.0,93.000000,1112635716.0
3251,32520.0,28.000000,2422926857.0
3252,32530.0,273.000000,5469960022.0
3253,32540.0,85.000000,2144323559.0
3254,32550.0,68.000000,2922865266.0
3255,32560.0,82.000000,3881248377.0
3256,32570.0,107.000000,2680755147.0
3257,32580.0,86.000000,2010240374.0
3258,32590.0,74.000000,2395744370.0
3259,32600.0,86.000000,2561474007.0
3260,32610.0,86.000000,2254613053.0
3261,32620.0,147.000000,4608846937.0
3262,32630.0,44.000000,1937133629.0
3263,32640.0,64.000000,1344300028.0
3264,32650.0,63.500000,1904685075.5
3265,32660.0,121.500000,5643423869.5
3266,32670.0,87.000000,2810937393.0
3267,32680.0,89.000000,4326752634.0
3268,32690.0,53.000000,272597787.0
3269,32700.0,99.000000,4569042848.0
3270,32710.0,6.500000,236271.0
3271,32720.0,38.500000,838764054.0
3272,32730.0,181.000000,9878841695.0
3273,32740.0,140.000000,3552813618.0
3274,32750.0,73.000000,2912366498.0
3275,32760.0,19.000000,548367142.0
3276,32770.0,23.000000,292699703.0
3277,32780.0,102.000000,3804112145.0
3278,32790.0,17.000000,2720761.0
3279,32800.0,153.000000,4734501099.0
3280,32810.0,168.000000,6990216741.0
3281,32820.0,106.000000,1761645395.0
3282,32830.0,108.000000,2086012650.0
3283,32840.0,78.000000,2108901177.0
3284,32850.0,24.000000,4923861.0
3285,32860.0,97.000000,2694545603.0
3286,32870.0,61.000000,1718146965.0
3287,32880.0,50.000000,4251777045.0
3288,32890.0,144.000000,4154247791.0
3289,32900.0,106.000000,3185669223.0
3290,32910.0,72.000000,613349610.0
3291,32920.0,67.000000,1301116220.0
3292,32930.0,78.000000,2587831332.0
3293,32940.0,117.000000,4498352680.0
3294,32950.0,90.000000,5872209539.0
3295,32960.0,170.000000,12729624049.0
3296,32970.0,95.000000,5427998242.0
3297,32980.0,187.000000,12900581119.0
3298,32990.0,186.000000,8061229777.0
3299,33000.0,175.000000,7980658514.0
3300,33010.0,174.000000,4536745284.0
3301,33020.0,188.000000,350050686.0
3302,33030.0,171.000000,1565140369.0
3303,33040.0,192.000000,1691866325.0
3304,33050.0,152.000000,2880515981.0
3305,33060.0,127.000000,2367053781.0
3306,33070.0,137.000000,1080626880.0
3307,33080.0,136.000000,1097103003.0
3308,33090.0,146.000000,1323353102.0
3309,33100.0,174.000000,2508592528.0
3310,33110.0,38.000000,238775244.0
3311,33120.0,47.000000,624495416.0
3312,33130.0,82.000000,1450179.0
3313,33140.0,161.000000,3005572341.0
3314,33150.0,109.000000,2933601979.0
3315,33160.0,42.000000,1021025688.0
3316,33170.0,47.000000,2573655422.0
3317,33180.0,112.000000,15148715603.0
3318,33190.0,36.000000,3272797980.0
3319,33200.0,42.000000,1854869341.0
3320,33210.0,61.000000,5991568274.0
3321,33220.0,116.000000,11586162454.0
3322,33230.0,106.000000,16832831793.0
3323,33240.0,27.000000,5691876463.0
3324,33250.0,24.000000,1542773895.0
3325,33260.0,77.000000,8744903890.0
3326,33270.0,14.000000,2992826020.0
3327,33280.0,91.000000,30643368163.0
3328,33290.0,76.000000,1291473239.0
3329,33300.0,35.000000,730388018.0
3330,33310.0,84.000000,6266630343.0
3331,33320.0,60.000000,991463455.0
3332,33330.0,6.000000,209358047.0
3333,33340.0,65.000000,1102656839.0
3334,33350.0,17.000000,508339940.0
3335,33360.0,17.000000,246719408.0
3336,33370.0,16.000000,392714335.0
3337,33380.0,16.000000,192256183.0
3338,33390.0,14.000000,250371530.0
3339,33400.0,23.000000,222813868.0
3340,33410.0,11.000000,156604631.0
3341,33420.0,204.000000,3687190785.0
3342,33430.0,278.000000,9851601219.0
3343,33440.0,72.000000,2114065756.0
3344,33450.0,146.000000,2932632732.0
3345,33460.0,72.000000,315201935.0
3346,33470.0,179.000000,3217239738.0
3347,33480.0,56.000000,1365960064.0
3348,33490.0,87.000000,3203486202.0
3349,33500.0,46.000000,1226837700.0
3350,33510.0,93.000000,2640963613.0
3351,33520.0,128.000000,2868520221.0
3352,33530.0,66.000000,1724831438.0
3353,33540.0,159.000000,5372584965.0
3354,33550.0,39.000000,2364533654.0
3355,33560.0,42.000000,2907417138.0
3356,33570.0,93.000000,4179491704.0
3357,33580.0,92.000000,1821399858.0
3358,33590.0,59.000000,972261154.0
3359,33600.0,117.000000,4544853094.0
3360,33610.0,255.000000,10521220312.0
3361,33620.0,116.000000,1547950687.0
3362,33630.0,373.000000,12820375990.0
3363,33640.0,281.000000,7998336153.0
3364,33650.0,166.000000,8578660095.0
3365,33660.0,114.000000,4094707002.0
3366,33670.0,140.000000,4142509932.0
3367,33680.0,105.000000,2955962078.0
3368,33690.0,150.000000,7355181197.0
3369,33700.0,126.000000,2160976808.0
3370,33710.0,117.000000,1828491847.0
3371,33720.0,346.000000,22181374613.0
3372,33730.0,264.000000,13177483757.0
3373,33740.0,179.000000,7067919642.0
3374,33750.0,19.000000,5361779.0
3375,33760.0,203.000000,4085411299.0
3376,33770.0,166.000000,9156432969.0
3377,33780.0,32.000000,2719336192.0
3378,33790.0,146.000000,14343384566.0
3379,33800.0,77.000000,7523814648.0
3380,33810.0,7.000000,780655451.0
3381,33820.0,11.000000,837106702.0
3382,33830.0,48.000000,1509464181.0
3383,33840.0,91.000000,4216301548.0
3384,33850.0,90.000000,2716294290.0
3385,33860.0,40.000000,790336770.0
3386,33870.0,82.000000,7497687223.0
3387,33880.0,45.000000,2730307215.0
3388,33890.0,76.000000,3744585147.0
3389,33900.0,29.000000,1788639675.0
3390,33910.0,54.000000,4782281117.0
3391,33920.0,54.000000,2319530403.0
3392,33930.0,45.000000,1472978822.0
3393,33940.0,114.000000,2814964542.0
3394,33950.0,23.000000,810741461.0
3395,33960.0,80.000000,2071161689.0
3396,33970.0,57.000000,2655252084.0
3397,33980.0,62.000000,1543923152.0
3398,33990.0,29.000000,473573089.0
3399,34000.0,59.000000,3187818540.0
3400,34010.0,133.000000,9640035245.0
3401,34020.0,105.000000,2240775609.0
3402,34030.0,81.000000,1075446358.0
3403,34040.0,94.000000,2106527813.0
3404,34050.0,62.000000,2271492623.0
3405,34060.0,114.000000,5093670241.0
3406,34070.0,122.000000,5466720082.0
3407,34080.0,147.000000,3039442559.0
3408,34090.0,222.000000,6782354672.0
3409,34100.0,263.000000,9984756924.0
3410,34110.0,130.000000,3504312491.0
3411,34120.0,88.000000,3370227560.0
3412,34130.0,4.000000,181480028.0
3413,34140.0,24.000000,555222483.0
3414,34150.0,29.000000,756675874.0
3415,34160.0,9.000000,200038415.0
3416,34170.0,5.000000,341052819.0
3417,34180.0,6.000000,2557964.0
3418,34190.0,29.000000,885848459.0
3419,34200.0,20.000000,500691356.0
3420,34210.0,14.000000,374687448.0
3421,34220.0,67.000000,1852740474.0
3422,34230.0,41.000000,497995800.0
3423,34240.0,19.000000,90292054.0
3424,34250.0,47.000000,906742378.0
3425,34260.0,30.000000,734899345.0
3426,34270.0,27.000000,233183225.0
3427,34280.0,87.000000,2884699003.0
3428,34290.0,51.000000,443013250.0
3429,34300.0,20.000000,686573712.0
3430,34310.0,84.000000,2123850280.0
3431,34320.0,15.000000,148844914.0
3432,34330.0,25.000000,911921279.0
3433,34340.0,11.000000,255613342.0
3434,34350.0,25.000000,859213292.0
3435,34360.0,83.000000,2725083229.0
3436,34370.0,60.000000,2406802676.0
3437,34380.0,63.000000,2493984253.0
3438,34390.0,45.000000,1713963365.0
3439,34400.0,92.000000,3541207270.0
3440,34410.0,47.000000,499804660.0
3441,34420.0,115.000000,4308262664.0
3442,34430.0,43.000000,1235759244.0
3443,34440.0,78.000000,2101527472.0
3444,34450.0,100.000000,2053062850.0
3445,34460.0,86.000000,2217133233.0
3446,34470.0,108.000000,2773382597.0
3447,34480.0,59.000000,1151995679.0
3448,34490.0,70.000000,767568992.0
3449,34500.0,72.000000,1605692649.0
3450,34510.0,44.000000,448546937.0
3451,34520.0,49.000000,620312340.0
3452,34530.0,98.000000,2037151453.0
3453,34540.0,54.000000,719122370.0
3454,34550.0,63.000000,231491915.0
3455,34560.0,64.000000,1154829624.0
3456,34570.0,46.000000,220285028.0
3457,34580.0,65.000000,1019394138.0
3458,34590.0,52.000000,595930598.0
3459,34600.0,18.000000,263643507.0
3460,34610.0,21.000000,2268373.0
3461,34620.0,43.000000,225689419.0
3462,34630.0,45.000000,231087402.0
3463,34640.0,23.000000,4294559.0
3464,34650.0,58.000000,644236144.0
3465,34660.0,28.000000,242326286.0
3466,34670.0,20.000000,455414899.0
3467,34680.0,190.000000,1517175416.0
3468,34690.0,216.000000,8037516006.0
3469,34700.0,222.000000,6872286303.0
3470,34710.0,163.000000,2692465416.0
3471,34720.0,87.000000,982466599.0
3472,34730.0,42.000000,391375484.0
3473,34740.0,115.000000,1592370954.0
3474,34750.0,51.000000,340763672.0
3475,34760.0,116.000000,900905865.0
3476,34770.0,26.000000,688811576.0
3477,34780.0,85.000000,1188604131.0
3478,34790.0,67.000000,763342516.0
3479,34800.0,29.000000,525431492.0
3480,34810.0,35.000000,464180548.0
3481,34820.0,20.000000,179653821.0
3482,34830.0,60.000000,806153495.0
3483,34840.0,41.000000,640370139.0
3484,34850.0,54.000000,563801498.0
3485,34860.0,27.000000,220138207.0
3486,34870.0,43.000000,808707614.0
3487,34880.0,22.000000,9341830.0
3488,34890.0,21.000000,225039222.0
3489,34900.0,93.000000,1688184828.0
3490,34910.0,23.000000,436043757.0
3491,34920.0,31.000000,180605511.0
3492,34930.0,22.000000,434094293.0
3493,34940.0,54.000000,1048723596.0
3494,34950.0,12.000000,268551851.0
3495,34960.0,14.000000,506484149.0
3496,34970.0,40.000000,2102652655.0
3497,34980.0,49.000000,791464007.0
3498,34990.0,20.000000,642435079.0
3499,35000.0,31.000000,729666164.0
3500,35010.0,29.000000,818583970.0
3501,35020.0,78.000000,1545133269.0
3502,35030.0,18.000000,425584777.0
3503,35040.0,45.000000,1806731624.0
3504,35050.0,33.000000,546917863.0
3505,35060.0,110.000000,3601222791.0
3506,35070.0,104.000000,2803073258.0
